voyage_id,cluster,vessel_type,DWT,n_ports,ports,port_territories,latitudes,longitudes,ecoprovinces,transits_hours,dwells_hours,total_span_days,delta_t_hours,nz_dest_port
syn_06020,2,Container,22968.0,7,"['SUVA', 'LAUTOKA', 'APIA', ""NUKU'ALOFA"", 'RAROTONGA', 'AITUTAKI', 'AUCKLAND']","['Fiji', 'Fiji', 'Samoa', 'Tonga', 'Cook Islands', 'Cook Islands', 'New Zealand']","[-18.1339, -17.6036, -13.826, -21.1362, -21.2046, -18.8505, -36.8402]","[178.4235, 177.4387, -171.7622, -175.1806, -159.7843, -159.8111, 174.7721]","['Tropical Southwestern Pacific', 'Tropical Southwestern Pacific', 'Central Polynesia', 'Tropical Southwestern Pacific', 'Southeast Polynesia', 'Southeast Polynesia', 'Northern New Zealand']","[0.0, 8.574023629442035, 63.28772122464913, 43.13432328930265, 62.638807278897765, 4.873208238210626, 130.82448551896346]","[np.float64(48.739380861418226), np.float64(16.78539969386752), np.float64(7.095485971731329), np.float64(12.329650624881985), np.float64(30.78513033884975), np.float64(11.498350712840088), 0.0]",18.3569,391.8266,AUCKLAND
syn_06021,2,General Cargo,8378.0,7,"['SUVA', 'APIA', 'PAGO PAGO HARBOR', 'RAROTONGA', 'AITUTAKI', ""NUKU'ALOFA"", 'AUCKLAND']","['Fiji', 'Samoa', 'American Samoa', 'Cook Islands', 'Cook Islands', 'Tonga', 'New Zealand']","[-18.1339, -13.826, -14.2765, -21.2046, -18.8505, -21.1362, -36.8402]","[178.4235, -171.7622, -170.6854, -159.7843, -159.8111, -175.1806, 174.7721]","['Tropical Southwestern Pacific', 'Central Polynesia', 'Central Polynesia', 'Southeast Polynesia', 'Southeast Polynesia', 'Tropical Southwestern Pacific', 'Northern New Zealand']","[0.0, 75.71354976067987, 10.559018845559184, 95.34609207561179, 8.316839385116857, 86.768517338074, 92.92912947196663]","[np.float64(26.29003504113399), np.float64(24.462932212453484), np.float64(43.19471268591162), np.float64(34.62868411818475), np.float64(13.80603194669904), np.float64(13.478060252248845), 0.0]",21.8956,499.2036,AUCKLAND
syn_06022,2,General Cargo,12927.0,6,"['SUVA', 'APIA', 'RAROTONGA', 'AITUTAKI', 'ALOFI', 'AUCKLAND']","['Fiji', 'Samoa', 'Cook Islands', 'Cook Islands', 'Niue', 'New Zealand']","[-18.1339, -13.826, -21.2046, -18.8505, -19.0532, -36.8402]","[178.4235, -171.7622, -159.7843, -159.8111, -169.9217, 174.7721]","['Tropical Southwestern Pacific', 'Central Polynesia', 'Southeast Polynesia', 'Southeast Polynesia', 'Tropical Southwestern Pacific', 'Northern New Zealand']","[0.0, 55.365107740519974, 171.02451809465077, 15.8263266432674, 89.10549474397965, 145.19606485095093]","[np.float64(7.309706366287691), np.float64(36.67735184150487), np.float64(35.3736897974547), np.float64(54.771761746396656), np.float64(43.76338311385839), 0.0]",27.2672,647.1037,AUCKLAND
syn_06023,2,Container,22314.0,6,"['SUVA', 'LAUTOKA', 'APIA', 'PAGO PAGO HARBOR', ""NUKU'ALOFA"", 'TAURANGA']","['Fiji', 'Fiji', 'Samoa', 'American Samoa', 'Tonga', 'New Zealand']","[-18.1339, -17.6036, -13.826, -14.2765, -21.1362, -37.6444]","[178.4235, 177.4387, -171.7622, -170.6854, -175.1806, 176.1819]","['Tropical Southwestern Pacific', 'Tropical Southwestern Pacific', 'Central Polynesia', 'Central Polynesia', 'Tropical Southwestern Pacific', 'Northern New Zealand']","[0.0, 8.008552200620668, 84.13577623072169, 7.520023645516198, 61.10289303866354, 82.4067649208891]","[np.float64(14.617385869280197), np.float64(122.56584327284926), np.float64(47.95167440800156), np.float64(15.878315037268125), np.float64(19.80568347710076), 0.0]",19.333,449.3755,TAURANGA
syn_06024,2,General Cargo,5642.0,7,"['LAUTOKA', 'SUVA', 'APIA', 'RAROTONGA', 'AITUTAKI', ""NUKU'ALOFA"", 'AUCKLAND']","['Fiji', 'Fiji', 'Samoa', 'Cook Islands', 'Cook Islands', 'Tonga', 'New Zealand']","[-17.6036, -18.1339, -13.826, -21.2046, -18.8505, -21.1362, -36.8402]","[177.4387, 178.4235, -171.7622, -159.7843, -159.8111, -175.1806, 174.7721]","['Tropical Southwestern Pacific', 'Tropical Southwestern Pacific', 'Central Polynesia', 'Southeast Polynesia', 'Southeast Polynesia', 'Tropical Southwestern Pacific', 'Northern New Zealand']","[0.0, 16.143061305276735, 63.27463428445159, 81.80253570936425, 14.63699522644834, 59.41733599601215, 89.36941615140877]","[np.float64(69.70857341150295), np.float64(32.23581151664111), np.float64(9.959561474763241), np.float64(47.1389784799012), np.float64(10.449606196466508), np.float64(6.5991390559227465), 0.0]",20.864,431.0271,AUCKLAND
syn_06025,2,Container,26947.0,6,"['SUVA', 'LAUTOKA', 'APIA', 'PAGO PAGO HARBOR', 'RAROTONGA', 'AUCKLAND']","['Fiji', 'Fiji', 'Samoa', 'American Samoa', 'Cook Islands', 'New Zealand']","[-18.1339, -17.6036, -13.826, -14.2765, -21.2046, -36.8402]","[178.4235, 177.4387, -171.7622, -170.6854, -159.7843, 174.7721]","['Tropical Southwestern Pacific', 'Tropical Southwestern Pacific', 'Central Polynesia', 'Central Polynesia', 'Southeast Polynesia', 'Northern New Zealand']","[0.0, 9.960475388697057, 64.6572026707815, 10.59578459934753, 56.237636943504825, 104.94222628936659]","[np.float64(43.39348910391782), np.float64(13.985405625490918), np.float64(13.395188318294426), np.float64(21.048906434315086), np.float64(113.78324624811454), 0.0]",18.8333,408.6061,AUCKLAND
syn_06026,2,Container,22708.0,7,"['SUVA', 'LAUTOKA', 'SUVA', 'APIA', 'RAROTONGA', ""NUKU'ALOFA"", 'AUCKLAND']","['Fiji', 'Fiji', 'Fiji', 'Samoa', 'Cook Islands', 'Tonga', 'New Zealand']","[-18.1339, -17.6036, -18.1339, -13.826, -21.2046, -21.1362, -36.8402]","[178.4235, 177.4387, 178.4235, -171.7622, -159.7843, -175.1806, 174.7721]","['Tropical Southwestern Pacific', 'Tropical Southwestern Pacific', 'Tropical Southwestern Pacific', 'Central Polynesia', 'Southeast Polynesia', 'Tropical Southwestern Pacific', 'Northern New Zealand']","[0.0, 16.93750705826237, 8.355437460933144, 56.31666073076492, 119.22005322053624, 132.5170333616488, 108.73129460857727]","[np.float64(27.905673331588623), np.float64(28.50497208260772), np.float64(21.30909821380795), np.float64(10.424989249617699), np.float64(43.27550258343489), np.float64(15.945441085539821), 0.0]",24.5602,561.538,AUCKLAND
syn_06027,2,General Cargo,20202.0,7,"['SUVA', 'APIA', 'PAGO PAGO HARBOR', 'ALOFI', 'NEIAFU', ""NUKU'ALOFA"", 'AUCKLAND']","['Fiji', 'Samoa', 'American Samoa', 'Niue', 'Tonga', 'Tonga', 'New Zealand']","[-18.1339, -13.826, -14.2765, -19.0532, -18.6529, -21.1362, -36.8402]","[178.4235, -171.7622, -170.6854, -169.9217, -173.9852, -175.1806, 174.7721]","['Tropical Southwestern Pacific', 'Central Polynesia', 'Central Polynesia', 'Tropical Southwestern Pacific', 'Tropical Southwestern Pacific', 'Tropical Southwestern Pacific', 'Northern New Zealand']","[0.0, 55.39841627406664, 19.670600951510824, 21.511375795529005, 85.59623951289275, 38.64315181659012, 93.05246557866525]","[np.float64(14.684652606473632), np.float64(9.271280121694472), np.float64(24.50327269432657), np.float64(53.30177787918422), np.float64(21.168844982122245), np.float64(9.580597046658571), 0.0]",18.5993,431.698,AUCKLAND
syn_06028,2,Container,22708.0,7,"['SUVA', 'LAUTOKA', 'SUVA', 'APIA', 'PAGO PAGO HARBOR', 'ALOFI', 'AUCKLAND']","['Fiji', 'Fiji', 'Fiji', 'Samoa', 'American Samoa', 'Niue', 'New Zealand']","[-18.1339, -17.6036, -18.1339, -13.826, -14.2765, -19.0532, -36.8402]","[178.4235, 177.4387, 178.4235, -171.7622, -170.6854, -169.9217, 174.7721]","['Tropical Southwestern Pacific', 'Tropical Southwestern Pacific', 'Tropical Southwestern Pacific', 'Central Polynesia', 'Central Polynesia', 'Tropical Southwestern Pacific', 'Northern New Zealand']","[0.0, 10.828773040822911, 10.221433907002949, 60.67469394758949, 16.313515889436665, 44.67091598636041, 110.21032833301213]","[np.float64(37.12999015072607), np.float64(40.66426470525575), np.float64(16.094844654819934), np.float64(101.10486526161007), np.float64(7.715452373350809), np.float64(90.87485649080918), 0.0]",22.771,509.3739,AUCKLAND
syn_06029,2,General Cargo,20202.0,7,"['SUVA', 'LAUTOKA', 'SUVA', 'APIA', 'PAGO PAGO HARBOR', 'RAROTONGA', 'AUCKLAND']","['Fiji', 'Fiji', 'Fiji', 'Samoa', 'American Samoa', 'Cook Islands', 'New Zealand']","[-18.1339, -17.6036, -18.1339, -13.826, -14.2765, -21.2046, -36.8402]","[178.4235, 177.4387, 178.4235, -171.7622, -170.6854, -159.7843, 174.7721]","['Tropical Southwestern Pacific', 'Tropical Southwestern Pacific', 'Tropical Southwestern Pacific', 'Central Polynesia', 'Central Polynesia', 'Southeast Polynesia', 'Northern New Zealand']","[0.0, 7.27651542245674, 9.060691554211276, 61.61100892127946, 17.65412900617143, 99.53472867045181, 117.67261914958382]","[np.float64(30.487349849654358), np.float64(20.098338081964883), np.float64(27.23827101347244), np.float64(6.573756734567274), np.float64(50.06238896044058), np.float64(50.389907712484316), 0.0]",20.7358,467.1724,AUCKLAND
syn_06030,2,Container,8252.0,5,"['SUVA', 'APIA', 'RAROTONGA', 'AITUTAKI', 'AUCKLAND']","['Fiji', 'Samoa', 'Cook Islands', 'Cook Islands', 'New Zealand']","[-18.1339, -13.826, -21.2046, -18.8505, -36.8402]","[178.4235, -171.7622, -159.7843, -159.8111, 174.7721]","['Tropical Southwestern Pacific', 'Central Polynesia', 'Southeast Polynesia', 'Southeast Polynesia', 'Northern New Zealand']","[0.0, 69.40955174385212, 112.95307707197423, 6.415265196075002, 195.87646008984308]","[np.float64(115.74624908796214), np.float64(10.647675275042282), np.float64(47.18642438346312), np.float64(16.1012060123274), 0.0]",23.9307,458.5897,AUCKLAND
syn_06031,2,Container,22314.0,6,"['LAUTOKA', 'APIA', ""NUKU'ALOFA"", 'RAROTONGA', 'AITUTAKI', 'AUCKLAND']","['Fiji', 'Samoa', 'Tonga', 'Cook Islands', 'Cook Islands', 'New Zealand']","[-17.6036, -13.826, -21.1362, -21.2046, -18.8505, -36.8402]","[177.4387, -171.7622, -175.1806, -159.7843, -159.8111, 174.7721]","['Tropical Southwestern Pacific', 'Central Polynesia', 'Tropical Southwestern Pacific', 'Southeast Polynesia', 'Southeast Polynesia', 'Northern New Zealand']","[0.0, 80.32719865590978, 38.820684674113714, 85.3797202735753, 6.751468353300396, 173.01427080707705]","[np.float64(44.446111795355236), np.float64(49.982228861484145), np.float64(20.590616160130168), np.float64(113.2447239922923), np.float64(19.52357381908029), 0.0]",26.3367,587.6345,AUCKLAND
syn_06032,2,General Cargo,8378.0,7,"['SUVA', 'LAUTOKA', 'PAGO PAGO HARBOR', 'APIA', 'RAROTONGA', ""NUKU'ALOFA"", 'AUCKLAND']","['Fiji', 'Fiji', 'American Samoa', 'Samoa', 'Cook Islands', 'Tonga', 'New Zealand']","[-18.1339, -17.6036, -14.2765, -13.826, -21.2046, -21.1362, -36.8402]","[178.4235, 177.4387, -170.6854, -171.7622, -159.7843, -175.1806, 174.7721]","['Tropical Southwestern Pacific', 'Tropical Southwestern Pacific', 'Central Polynesia', 'Central Polynesia', 'Southeast Polynesia', 'Tropical Southwestern Pacific', 'Northern New Zealand']","[0.0, 8.487316647357563, 100.05140929981533, 14.766183447480305, 70.8143244961233, 60.80364919626013, 98.95139027466448]","[np.float64(102.80513687271575), np.float64(18.57857800163646), np.float64(75.3634197970766), np.float64(12.06480616464743), np.float64(24.496029536207505), np.float64(6.782966733953018), 0.0]",24.7486,491.1601,AUCKLAND
syn_06033,2,General Cargo,8378.0,6,"['SUVA', 'PAGO PAGO HARBOR', 'APIA', 'RAROTONGA', 'AITUTAKI', 'AUCKLAND']","['Fiji', 'American Samoa', 'Samoa', 'Cook Islands', 'Cook Islands', 'New Zealand']","[-18.1339, -14.2765, -13.826, -21.2046, -18.8505, -36.8402]","[178.4235, -170.6854, -171.7622, -159.7843, -159.8111, 174.7721]","['Tropical Southwestern Pacific', 'Central Polynesia', 'Central Polynesia', 'Southeast Polynesia', 'Southeast Polynesia', 'Northern New Zealand']","[0.0, 79.00925814813327, 19.36328981716683, 87.4729745223211, 16.179822748875715, 186.9136580697517]","[np.float64(12.685704830462177), np.float64(16.330332776289108), np.float64(19.320722085270425), np.float64(27.87409002969277), np.float64(36.74384071216098), 0.0]",20.9122,489.208,AUCKLAND
syn_06034,2,General Cargo,20202.0,6,"['SUVA', 'LAUTOKA', 'APIA', 'PAGO PAGO HARBOR', ""NUKU'ALOFA"", 'TAURANGA']","['Fiji', 'Fiji', 'Samoa', 'American Samoa', 'Tonga', 'New Zealand']","[-18.1339, -17.6036, -13.826, -14.2765, -21.1362, -37.6444]","[178.4235, 177.4387, -171.7622, -170.6854, -175.1806, 176.1819]","['Tropical Southwestern Pacific', 'Tropical Southwestern Pacific', 'Central Polynesia', 'Central Polynesia', 'Tropical Southwestern Pacific', 'Northern New Zealand']","[0.0, 12.369211812049407, 104.6317505270233, 10.993933170828086, 42.60157452377136, 102.07572484876661]","[np.float64(19.97096370005329), np.float64(17.527164440455746), np.float64(25.23941419521782), np.float64(7.941079397190433), np.float64(14.173767642657015), 0.0]",14.8969,337.5536,TAURANGA
syn_06035,2,General Cargo,5642.0,7,"['SUVA', 'APIA', 'PAGO PAGO HARBOR', 'RAROTONGA', 'AITUTAKI', ""NUKU'ALOFA"", 'AUCKLAND']","['Fiji', 'Samoa', 'American Samoa', 'Cook Islands', 'Cook Islands', 'Tonga', 'New Zealand']","[-18.1339, -13.826, -14.2765, -21.2046, -18.8505, -21.1362, -36.8402]","[178.4235, -171.7622, -170.6854, -159.7843, -159.8111, -175.1806, 174.7721]","['Tropical Southwestern Pacific', 'Central Polynesia', 'Central Polynesia', 'Southeast Polynesia', 'Southeast Polynesia', 'Tropical Southwestern Pacific', 'Northern New Zealand']","[0.0, 58.5217121228065, 12.42523851775811, 79.02790261472654, 16.91424309189736, 83.6308716994214, 86.64649294485646]","[np.float64(21.857051197248165), np.float64(7.252372536661191), np.float64(48.727364732485654), np.float64(98.97892367128135), np.float64(22.942367144105642), np.float64(17.373341533403266), 0.0]",23.0957,532.4408,AUCKLAND
syn_06036,2,General Cargo,20202.0,5,"['VILA', 'HONIARA', 'NAPA NAPA', 'LAE', 'AUCKLAND']","['Vanuatu', 'Solomon Islands', 'Papua New Guinea', 'Papua New Guinea', 'New Zealand']","[-17.754, -9.4274, -9.5056, -6.8146, -36.8402]","[168.3044, 159.9603, 147.1542, 146.9681, 174.7721]","['Tropical Southwestern Pacific', 'Eastern Coral Triangle', 'Eastern Coral Triangle', 'Eastern Coral Triangle', 'Northern New Zealand']","[0.0, 127.00441380462509, 113.66957352547568, 48.46010950527654, 585.185454035871]","[15.398334678062513, 7.933395322216836, 32.403881032977615, 18.098328838954036, 0.0]",39.5064,932.7552,AUCKLAND
syn_06037,2,General Cargo,20202.0,7,"['SUVA', 'LAUTOKA', 'SUVA', 'APIA', 'RAROTONGA', 'ALOFI', 'AUCKLAND']","['Fiji', 'Fiji', 'Fiji', 'Samoa', 'Cook Islands', 'Niue', 'New Zealand']","[-18.1339, -17.6036, -18.1339, -13.826, -21.2046, -19.0532, -36.8402]","[178.4235, 177.4387, 178.4235, -171.7622, -159.7843, -169.9217, 174.7721]","['Tropical Southwestern Pacific', 'Tropical Southwestern Pacific', 'Tropical Southwestern Pacific', 'Central Polynesia', 'Southeast Polynesia', 'Tropical Southwestern Pacific', 'Northern New Zealand']","[0.0, 11.818917734046595, 10.588947369552546, 55.95818080483936, 90.6567442855627, 66.53327204873177, 231.8457783683487]","[np.float64(32.16890167251792), np.float64(25.145233294352856), np.float64(28.327115692792564), np.float64(11.191604898889993), np.float64(8.186059572925881), np.float64(23.295508800883255), 0.0]",24.8215,563.5474,AUCKLAND
syn_06038,2,Container,8252.0,7,"['SUVA', 'APIA', 'RAROTONGA', 'AITUTAKI', 'NEIAFU', ""NUKU'ALOFA"", 'AUCKLAND']","['Fiji', 'Samoa', 'Cook Islands', 'Cook Islands', 'Tonga', 'Tonga', 'New Zealand']","[-18.1339, -13.826, -21.2046, -18.8505, -18.6529, -21.1362, -36.8402]","[178.4235, -171.7622, -159.7843, -159.8111, -173.9852, -175.1806, 174.7721]","['Tropical Southwestern Pacific', 'Central Polynesia', 'Southeast Polynesia', 'Southeast Polynesia', 'Tropical Southwestern Pacific', 'Tropical Southwestern Pacific', 'Northern New Zealand']","[0.0, 51.84333458972584, 112.46583551057323, 6.867024854081123, 68.29772578084251, 16.28296888889356, 89.9635082966974]","[np.float64(59.24984401724876), np.float64(9.218346696581344), np.float64(10.555222096672694), np.float64(44.38943725388644), np.float64(39.166990110313435), np.float64(8.977174516638744), 0.0]",21.5532,458.0276,AUCKLAND
syn_06039,2,General Cargo,20202.0,5,"['SUVA', 'FUNAFUTI', 'TARAWA', 'LONDON', 'AUCKLAND']","['Fiji', 'Tuvalu', 'Kiribati', 'Kiribati', 'New Zealand']","[-18.1339, -8.5032, 1.3673, 2.0062, -36.8402]","[178.4235, 179.1946, 172.9355, -157.4881, 174.7721]","['Tropical Southwestern Pacific', 'Marshall, Gilbert and Ellis Islands', 'Marshall, Gilbert and Ellis Islands', 'Central Polynesia', 'Northern New Zealand']","[0.0, 54.08846649367724, 67.40494907665264, 431.23932149116, 368.4371348751001]","[np.float64(92.01820556321722), 20.281684990789987, 7.732855808560617, 67.95624471422059, 0.0]",46.215,1017.1407,AUCKLAND
syn_06040,2,Container,22314.0,7,"['SUVA', 'APIA', 'RAROTONGA', 'AITUTAKI', ""NUKU'ALOFA"", 'NEIAFU', 'AUCKLAND']","['Fiji', 'Samoa', 'Cook Islands', 'Cook Islands', 'Tonga', 'Tonga', 'New Zealand']","[-18.1339, -13.826, -21.2046, -18.8505, -21.1362, -18.6529, -36.8402]","[178.4235, -171.7622, -159.7843, -159.8111, -175.1806, -173.9852, 174.7721]","['Tropical Southwestern Pacific', 'Central Polynesia', 'Southeast Polynesia', 'Southeast Polynesia', 'Tropical Southwestern Pacific', 'Tropical Southwestern Pacific', 'Northern New Zealand']","[0.0, 55.626997442364875, 56.54674885439931, 7.849832860933637, 103.05777982305642, 19.333772624094745, 159.58243148248772]","[np.float64(16.19290005211119), np.float64(10.681047384894685), np.float64(67.59065608803532), np.float64(13.196596232268847), np.float64(11.322450287703223), np.float64(85.16272948745144), 0.0]",25.256,589.951,AUCKLAND
syn_06041,2,Container,5923.0,7,"['SUVA', 'PAPEETE', 'NADI BAY', 'VUDA', 'SUVA', 'PAGO PAGO HARBOR', 'AUCKLAND']","['Fiji', 'French Polynesia', 'Fiji', 'Fiji', 'Fiji', 'American Samoa', 'New Zealand']","[-18.1339, -17.5374, -17.7162, -17.6861, -18.1339, -14.2765, -36.8402]","[178.4235, -149.5753, 177.371, 177.3849, 178.4235, -170.6854, 174.7721]","['Tropical Southwestern Pacific', 'Southeast Polynesia', 'Tropical Southwestern Pacific', 'Tropical Southwestern Pacific', 'Tropical Southwestern Pacific', 'Central Polynesia', 'Northern New Zealand']","[0.0, 190.47594333639512, 295.0289621415417, 95.31316106587535, 12.04109542663691, 133.15536540384767, 136.79747452116803]","[np.float64(79.31734630299603), 43.79765151038018, 6.248101595328826, 10.206910013290802, np.float64(30.21133676271306), np.float64(75.13245944441654), 0.0]",46.1552,1028.4085,AUCKLAND
syn_06042,2,General Cargo,8378.0,5,"['PAGO PAGO HARBOR', 'RAROTONGA', 'AITUTAKI', ""NUKU'ALOFA"", 'AUCKLAND']","['American Samoa', 'Cook Islands', 'Cook Islands', 'Tonga', 'New Zealand']","[-14.2765, -21.2046, -18.8505, -21.1362, -36.8402]","[-170.6854, -159.7843, -159.8111, -175.1806, 174.7721]","['Central Polynesia', 'Southeast Polynesia', 'Southeast Polynesia', 'Tropical Southwestern Pacific', 'Northern New Zealand']","[0.0, 98.7283280148828, 11.827441031949066, 98.2741556739009, 95.86467136488568]","[np.float64(30.969237305965297), np.float64(41.87848456682174), np.float64(24.48381098564512), np.float64(7.927190140944421), 0.0]",17.0814,378.9841,AUCKLAND
syn_06043,2,General Cargo,8378.0,7,"['LAUTOKA', 'APIA', 'PAGO PAGO HARBOR', 'RAROTONGA', 'AITUTAKI', ""NUKU'ALOFA"", 'AUCKLAND']","['Fiji', 'Samoa', 'American Samoa', 'Cook Islands', 'Cook Islands', 'Tonga', 'New Zealand']","[-17.6036, -13.826, -14.2765, -21.2046, -18.8505, -21.1362, -36.8402]","[177.4387, -171.7622, -170.6854, -159.7843, -159.8111, -175.1806, 174.7721]","['Tropical Southwestern Pacific', 'Central Polynesia', 'Central Polynesia', 'Southeast Polynesia', 'Southeast Polynesia', 'Tropical Southwestern Pacific', 'Northern New Zealand']","[0.0, 168.68172997923685, 16.96172796089008, 75.31809503961571, 14.660167040709213, 68.57084935977107, 90.82637283229589]","[np.float64(64.6223520996216), np.float64(12.375718593699306), np.float64(16.568588708258808), np.float64(30.673310957103503), np.float64(25.286239856679725), np.float64(7.155695006017508), 0.0]",24.6542,527.0785,AUCKLAND
syn_06044,2,General Cargo,12927.0,7,"['LAUTOKA', 'APIA', ""NUKU'ALOFA"", 'RAROTONGA', 'AITUTAKI', 'NEIAFU', 'AUCKLAND']","['Fiji', 'Samoa', 'Tonga', 'Cook Islands', 'Cook Islands', 'Tonga', 'New Zealand']","[-17.6036, -13.826, -21.1362, -21.2046, -18.8505, -18.6529, -36.8402]","[177.4387, -171.7622, -175.1806, -159.7843, -159.8111, -173.9852, 174.7721]","['Tropical Southwestern Pacific', 'Central Polynesia', 'Tropical Southwestern Pacific', 'Southeast Polynesia', 'Southeast Polynesia', 'Tropical Southwestern Pacific', 'Northern New Zealand']","[0.0, 96.8097781054397, 115.33480215439553, 100.31829136133719, 13.523781099980313, 73.39900121165611, 204.4056402334572]","[np.float64(14.587464435689725), np.float64(6.78298572834435), np.float64(8.346470261089284), np.float64(21.427485955905183), np.float64(16.386725465169114), np.float64(14.679308274485916), 0.0]",28.5834,671.4143,AUCKLAND
syn_06045,2,Container,22314.0,7,"['SUVA', 'MAT_Ã\x8aÂ»UTU', 'SIGAV_', 'SUVA', 'LUGANVILLE', 'VILA', 'AUCKLAND']","['Fiji', 'Wallis And Futuna', 'Wallis And Futuna', 'Fiji', 'Vanuatu', 'Vanuatu', 'New Zealand']","[-18.1339, -13.2857, -14.2964, -18.1339, -15.515, -17.754, -36.8402]","[178.4235, -176.1689, -178.1609, 178.4235, 167.1867, 168.3044, 174.7721]","['Tropical Southwestern Pacific', 'Central Polynesia', 'Central Polynesia', 'Tropical Southwestern Pacific', 'Tropical Southwestern Pacific', 'Tropical Southwestern Pacific', 'Northern New Zealand']","[0.0, 86.21884404133785, 44.22344005130458, 58.82001105871394, 83.31653945584233, 82.97389100140204, 105.53739428282998]","[np.float64(14.360043660026196), 18.89921058244841, 46.6213701573263, np.float64(51.64019008836191), 84.4284674137437, 18.198867557259035, 0.0]",28.9683,680.8782,AUCKLAND
syn_06046,2,Tanker,3854.0,6,"['VILA', 'NOUMEA', 'SUVA', 'FUNAFUTI', 'MAT_Ã\x8aÂ»UTU', 'TAURANGA']","['Vanuatu', 'New Caledonia', 'Fiji', 'Tuvalu', 'Wallis And Futuna', 'New Zealand']","[-17.754, -22.2633, -18.1339, -8.5032, -13.2857, -37.6444]","[168.3044, 166.4317, 178.4235, 179.1946, -176.1689, 176.1819]","['Tropical Southwestern Pacific', 'Tropical Southwestern Pacific', 'Tropical Southwestern Pacific', 'Marshall, Gilbert and Ellis Islands', 'Central Polynesia', 'Northern New Zealand']","[0.0, 35.52086187350561, 90.63603707171812, 41.829649300501174, 28.9839913750809, 181.98443923877133]","[40.74350758446779, 18.740347838036033, np.float64(17.806395728237597), 37.590522369092845, 25.56397577146437, 0.0]",21.6417,478.6562,TAURANGA
syn_06047,2,General Cargo,8378.0,6,"['VILA', 'NOUMEA', 'SUVA', 'FUNAFUTI', 'TARAWA', 'TAURANGA']","['Vanuatu', 'New Caledonia', 'Fiji', 'Tuvalu', 'Kiribati', 'New Zealand']","[-17.754, -22.2633, -18.1339, -8.5032, 1.3673, -37.6444]","[168.3044, 166.4317, 178.4235, 179.1946, 172.9355, 176.1819]","['Tropical Southwestern Pacific', 'Tropical Southwestern Pacific', 'Tropical Southwestern Pacific', 'Marshall, Gilbert and Ellis Islands', 'Marshall, Gilbert and Ellis Islands', 'Northern New Zealand']","[0.0, 34.689556525275265, 74.04303381275635, 83.39947749430767, 88.52425942540629, 184.94764437445326]","[16.16216600673224, 53.796896610679035, np.float64(64.25470634123927), 20.65708208710119, 22.957548466643356, 0.0]",26.8097,627.2702,TAURANGA
syn_06048,2,General Cargo,5642.0,7,"['SUVA', 'APIA', 'PAGO PAGO HARBOR', 'ALOFI', 'NEIAFU', ""NUKU'ALOFA"", 'AUCKLAND']","['Fiji', 'Samoa', 'American Samoa', 'Niue', 'Tonga', 'Tonga', 'New Zealand']","[-18.1339, -13.826, -14.2765, -19.0532, -18.6529, -21.1362, -36.8402]","[178.4235, -171.7622, -170.6854, -169.9217, -173.9852, -175.1806, 174.7721]","['Tropical Southwestern Pacific', 'Central Polynesia', 'Central Polynesia', 'Tropical Southwestern Pacific', 'Tropical Southwestern Pacific', 'Tropical Southwestern Pacific', 'Northern New Zealand']","[0.0, 66.53122211656935, 5.53992152615347, 24.902330341875672, 85.16475473678008, 25.703594468907742, 95.87527194956881]","[np.float64(33.86531974334293), np.float64(10.485575686129335), np.float64(33.700528446012406), np.float64(15.535901960326132), np.float64(22.831917864461047), np.float64(7.156662719744485), 0.0]",17.8039,393.4277,AUCKLAND
syn_06049,2,General Cargo,20202.0,5,"['SUVA', 'APIA', 'PAGO PAGO HARBOR', 'RAROTONGA', 'AUCKLAND']","['Fiji', 'Samoa', 'American Samoa', 'Cook Islands', 'New Zealand']","[-18.1339, -13.826, -14.2765, -21.2046, -36.8402]","[178.4235, -171.7622, -170.6854, -159.7843, 174.7721]","['Tropical Southwestern Pacific', 'Central Polynesia', 'Central Polynesia', 'Southeast Polynesia', 'Northern New Zealand']","[0.0, 72.17774181222646, 13.056748753820749, 105.36848269497264, 243.88997498184247]","[np.float64(29.704729768194586), np.float64(11.419029072985202), np.float64(76.47333510421684), np.float64(51.13455797935408), 0.0]",25.1344,573.5199,AUCKLAND
syn_06050,2,Container,22314.0,7,"['EBAYE', 'KWAJALEIN', 'APRA HARBOR', 'POHNPEI', 'SUVA', ""NUKU'ALOFA"", 'AUCKLAND']","['Marshall Islands', 'Marshall Islands', 'Guam', 'Micronesia', 'Fiji', 'Tonga', 'New Zealand']","[8.7783, 8.7325, 13.4594, 6.9793, -18.1339, -21.1362, -36.8402]","[167.7331, 167.7351, 144.6655, 158.201, 178.4235, -175.1806, 174.7721]","['Marshall, Gilbert and Ellis Islands', 'Marshall, Gilbert and Ellis Islands', 'Tropical Northwestern Pacific', 'Tropical Northwestern Pacific', 'Tropical Southwestern Pacific', 'Tropical Southwestern Pacific', 'Northern New Zealand']","[0.0, 56.18494203394161, 125.76876347393294, 53.93828839716989, 179.78659629576714, 31.47515461534737, 92.00557831325413]","[47.91582873382889, 74.0129501592961, 20.938784768148125, 39.07287393850366, np.float64(74.06443761480446), np.float64(13.757038079057251), 0.0]",33.7051,761.0054,AUCKLAND
