voyage_id,cluster,vessel_type,DWT,n_ports,ports,port_territories,latitudes,longitudes,ecoprovinces,transits_hours,dwells_hours,total_span_days,delta_t_hours,nz_dest_port
syn_06811,3,Bulker,33745.0,5,"['HEDLAND', 'FREMANTLE', 'BURNIE', 'GLADSTONE', 'WELLINGTON']","['Australia', 'Australia', 'Australia', 'Australia', 'New Zealand']","[-20.0977, -32.051, -41.0534, -23.8351, -41.2746]","[118.5382, 115.7393, 145.9108, 151.2712, 174.7887]","['Northwest Australian Shelf', 'Southwest Australian Shelf', 'Southeast Australian Shelf', 'Northeast Australian Shelf', 'Southern New Zealand']","[0.0, 108.13244017048214, 153.96309949320252, 125.45196711599786, 155.0142742168587]","[25.8099462830348, 91.83124959224456, 86.97299730219223, 87.45106929250676, 0.0]",34.7761,808.8171,WELLINGTON
syn_06812,3,Container,12502.0,5,"['RABAUL', 'KIMBE', 'LAE', 'HONIARA', 'AUCKLAND']","['Papua New Guinea', 'Papua New Guinea', 'Papua New Guinea', 'Solomon Islands', 'New Zealand']","[-4.2033, -5.5497, -6.8146, -9.4274, -36.8402]","[152.1667, 150.1486, 146.9681, 159.9603, 174.7721]","['Eastern Coral Triangle', 'Eastern Coral Triangle', 'Eastern Coral Triangle', 'Eastern Coral Triangle', 'Northern New Zealand']","[0.0, 15.153447589156967, 1.7405058541576914, 70.49937152576805, 78.4812987451696]","[24.409354725646807, np.float64(33.67672613390587), np.float64(16.001366343075727), np.float64(39.35163227747001), 0.0]",11.6381,254.9043,AUCKLAND
syn_06813,3,Bulker,37520.0,6,"['TOWNSVILLE', 'NAPA NAPA', 'MOTUKEA ISLAND', 'LAE', 'KIMBE', 'TAURANGA']","['Australia', 'Papua New Guinea', 'Papua New Guinea', 'Papua New Guinea', 'Papua New Guinea', 'New Zealand']","[-19.0942, -9.5056, -9.4328, -6.8146, -5.5497, -37.6444]","[146.9491, 147.1542, 147.1035, 146.9681, 150.1486, 176.1819]","['Northeast Australian Shelf', 'Eastern Coral Triangle', 'Eastern Coral Triangle', 'Eastern Coral Triangle', 'Eastern Coral Triangle', 'Northern New Zealand']","[0.0, 68.709858895979, 46.66313078903012, 109.19732533821254, 5.558743369784249, 259.4163777083405]","[38.043012773755656, 57.359460165312086, np.float64(13.857016716701962), np.float64(100.87983033101399), np.float64(127.41710777338771), 0.0]",34.4626,789.0589,TAURANGA
syn_06814,3,Bulker,39758.0,6,"['NOUMEA', 'LAUTOKA', 'SUVA', 'LUGANVILLE', 'VILA', 'TAURANGA']","['New Caledonia', 'Fiji', 'Fiji', 'Vanuatu', 'Vanuatu', 'New Zealand']","[-22.2633, -17.6036, -18.1339, -15.515, -17.754, -37.6444]","[166.4317, 177.4387, 178.4235, 167.1867, 168.3044, 176.1819]","['Tropical Southwestern Pacific', 'Tropical Southwestern Pacific', 'Tropical Southwestern Pacific', 'Tropical Southwestern Pacific', 'Tropical Southwestern Pacific', 'Northern New Zealand']","[0.0, 89.92909781935347, 10.444650656841068, 246.9678253812445, 54.996789364106725, 179.89845179082604]","[71.5040791736799, np.float64(73.10051304839263), np.float64(79.34798161041734), np.float64(12.282788008292298), np.float64(68.6251901142932), 0.0]",36.9624,815.5933,TAURANGA
syn_06815,3,RoRo,18556.0,6,"['MOTUKEA ISLAND', 'TOWNSVILLE', 'BOTANY', 'MELBOURNE', 'KWINANA', 'TAURANGA']","['Papua New Guinea', 'Australia', 'Australia', 'Australia', 'Australia', 'New Zealand']","[-9.4328, -19.0942, -33.9682, -37.844, -32.0435, -37.6444]","[147.1035, 146.9491, 151.2149, 144.905, 115.6652, 176.1819]","['Eastern Coral Triangle', 'Northeast Australian Shelf', 'East Central Australian Shelf', 'Southeast Australian Shelf', 'Southwest Australian Shelf', 'Northern New Zealand']","[0.0, 116.31680957605805, 104.44099144398754, 36.90713636792653, 146.1101479822334, 312.57826668356245]","[np.float64(22.808311346440654), 37.78271708095936, np.float64(11.587160442272562), np.float64(9.125957691782835), 20.785827802129443, 0.0]",34.1018,795.635,TAURANGA
syn_06816,3,Bulker,32561.0,6,"['MOTUKEA ISLAND', 'LAE', 'HONIARA', 'LUGANVILLE', 'VILA', 'TAURANGA']","['Papua New Guinea', 'Papua New Guinea', 'Solomon Islands', 'Vanuatu', 'Vanuatu', 'New Zealand']","[-9.4328, -6.8146, -9.4274, -15.515, -17.754, -37.6444]","[147.1035, 146.9681, 159.9603, 167.1867, 168.3044, 176.1819]","['Eastern Coral Triangle', 'Eastern Coral Triangle', 'Eastern Coral Triangle', 'Tropical Southwestern Pacific', 'Tropical Southwestern Pacific', 'Northern New Zealand']","[0.0, 56.04479452830641, 63.4406653406311, 55.8353216307712, 76.15655853564063, 199.64203854831058]","[np.float64(22.867048920825262), np.float64(40.30210503833287), np.float64(54.7242604949615), np.float64(41.868555681872714), np.float64(13.635297183015508), 0.0]",26.0215,601.6496,TAURANGA
syn_06817,3,General Cargo,12746.0,6,"['NEW PRIOK', 'TOWNSVILLE', 'GEELONG', 'PORTLAND', 'ADELAIDE', 'NAPIER']","['Indonesia', 'Australia', 'Australia', 'Australia', 'Australia', 'New Zealand']","[-6.0976, -19.0942, -38.096, -38.32, -34.8169, -39.4759]","[106.884, 146.9491, 144.3819, 141.7092, 138.2816, 176.9184]","['Java Transitional', 'Northeast Australian Shelf', 'Southeast Australian Shelf', 'Southeast Australian Shelf', 'Southwest Australian Shelf', 'Southern New Zealand']","[0.0, 312.86023756039606, 196.5652611400715, 17.316188066267625, 30.13785106700461, 226.2819981247384]","[75.91522424684909, 51.825821575063635, np.float64(25.922490732807756), 28.735030683594122, np.float64(122.36762483882103), 0.0]",45.3303,1012.0125,NAPIER
syn_06818,3,Container,22968.0,7,"['TOWNSVILLE', 'BRISBANE', 'NEWCASTLE', 'GEELONG', 'ARDROSSAN', 'KEMBLA', 'AUCKLAND']","['Australia', 'Australia', 'Australia', 'Australia', 'Australia', 'Australia', 'New Zealand']","[-19.0942, -27.3765, -32.9182, -38.096, -34.4394, -34.4537, -36.8402]","[146.9491, 153.1665, 151.7701, 144.3819, 137.9262, 150.8864, 174.7721]","['Northeast Australian Shelf', 'East Central Australian Shelf', 'East Central Australian Shelf', 'Southeast Australian Shelf', 'Southwest Australian Shelf', 'East Central Australian Shelf', 'Northern New Zealand']","[0.0, 79.03386298561193, 28.310613787450322, 50.53368061051915, 18.657085217343305, 138.50167379433958, 70.4366265429613]","[105.89056393720836, np.float64(16.20432916820111), np.float64(13.059886313546544), np.float64(19.452495151870515), 14.278627909466906, np.float64(75.42319586729624), 0.0]",26.2409,523.8921,AUCKLAND
syn_06819,3,Container,22708.0,7,"['NAPA NAPA', 'MOTUKEA ISLAND', 'TOWNSVILLE', 'BRISBANE', 'BURNIE', 'MELBOURNE', 'TAURANGA']","['Papua New Guinea', 'Papua New Guinea', 'Australia', 'Australia', 'Australia', 'Australia', 'New Zealand']","[-9.5056, -9.4328, -19.0942, -27.3765, -41.0534, -37.844, -37.6444]","[147.1542, 147.1035, 146.9491, 153.1665, 145.9108, 144.905, 176.1819]","['Eastern Coral Triangle', 'Eastern Coral Triangle', 'Northeast Australian Shelf', 'East Central Australian Shelf', 'Southeast Australian Shelf', 'Southeast Australian Shelf', 'Northern New Zealand']","[0.0, 17.864509954840987, 37.70080867656197, 55.01285278035731, 77.05145324432155, 7.85507639258465, 172.47138210341876]","[42.863966859343186, np.float64(27.75649162639479), 66.59425421228516, np.float64(46.663036422864366), 33.32533166729701, np.float64(26.55252568185338), 0.0]",25.488,568.8477,TAURANGA
syn_06820,3,RoRo,18924.0,5,"['LAE', 'HONIARA', 'LUGANVILLE', 'VILA', 'AUCKLAND']","['Papua New Guinea', 'Solomon Islands', 'Vanuatu', 'Vanuatu', 'New Zealand']","[-6.8146, -9.4274, -15.515, -17.754, -36.8402]","[146.9681, 159.9603, 167.1867, 168.3044, 174.7721]","['Eastern Coral Triangle', 'Eastern Coral Triangle', 'Tropical Southwestern Pacific', 'Tropical Southwestern Pacific', 'Northern New Zealand']","[0.0, 84.32822218194677, 90.9999530069728, 69.04433657637891, 107.12896898439439]","[np.float64(53.91005599931958), np.float64(24.182706980231675), np.float64(25.22356431196858), np.float64(13.97878153802838), 0.0]",19.5332,414.8865,AUCKLAND
syn_06821,3,Container,34567.0,6,"['GEELONG', 'BRISBANE', 'HAY POINT', 'MACKAY', 'TOWNSVILLE', 'GISBORNE']","['Australia', 'Australia', 'Australia', 'Australia', 'Australia', 'New Zealand']","[-38.096, -27.3765, -21.1629, -21.1059, -19.0942, -38.6751]","[144.3819, 153.1665, 149.3474, 149.2318, 146.9491, 178.0221]","['Southeast Australian Shelf', 'East Central Australian Shelf', 'Northeast Australian Shelf', 'Northeast Australian Shelf', 'Northeast Australian Shelf', 'Northern New Zealand']","[0.0, 61.822565902009345, 35.411948254277846, 18.461156984202066, 12.086824328600313, 103.39678858384515]","[np.float64(50.03198387470604), np.float64(109.74601538934803), 30.403054225958297, 54.71526406584767, 33.12563362007956, 0.0]",21.2167,459.1693,GISBORNE
syn_06822,3,RoRo,19879.0,6,"['BRISBANE', 'NEWCASTLE', 'MELBOURNE', 'GEELONG', 'THEVENARD', 'TAURANGA']","['Australia', 'Australia', 'Australia', 'Australia', 'Australia', 'New Zealand']","[-27.3765, -32.9182, -37.844, -38.096, -32.1493, -37.6444]","[153.1665, 151.7701, 144.905, 144.3819, 133.6409, 176.1819]","['East Central Australian Shelf', 'East Central Australian Shelf', 'Southeast Australian Shelf', 'Southeast Australian Shelf', 'Southwest Australian Shelf', 'Northern New Zealand']","[0.0, 48.230626641942436, 50.352566003721286, 41.23659340779166, 87.53070155147219, 248.7485769360847]","[np.float64(32.58326487884983), np.float64(24.156393705443083), np.float64(51.27718169600428), np.float64(9.387537539328337), 19.331834348194707, 0.0]",25.5348,580.252,TAURANGA
syn_06823,3,Container,12502.0,6,"['NEW PRIOK', 'TOWNSVILLE', 'GEELONG', 'PORTLAND', 'ADELAIDE', 'NAPIER']","['Indonesia', 'Australia', 'Australia', 'Australia', 'Australia', 'New Zealand']","[-6.0976, -19.0942, -38.096, -38.32, -34.8169, -39.4759]","[106.884, 146.9491, 144.3819, 141.7092, 138.2816, 176.9184]","['Java Transitional', 'Northeast Australian Shelf', 'Southeast Australian Shelf', 'Southeast Australian Shelf', 'Southwest Australian Shelf', 'Southern New Zealand']","[0.0, 227.63970329190386, 115.35634301521979, 23.15998286103288, 33.262597402266884, 154.40721917118495]","[40.720810384460634, 12.422455063981197, np.float64(107.67031658226811), 24.43976054501396, np.float64(42.77339791238833), 0.0]",32.5772,741.1318,NAPIER
syn_06824,3,Bulker,34529.0,7,"['ADELAIDE', 'GLADSTONE', 'NAPA NAPA', 'MOTUKEA ISLAND', 'LAE', 'KIMBE', 'PORT CHALMERS']","['Australia', 'Australia', 'Papua New Guinea', 'Papua New Guinea', 'Papua New Guinea', 'Papua New Guinea', 'New Zealand']","[-34.8169, -23.8351, -9.5056, -9.4328, -6.8146, -5.5497, -45.8742]","[138.2816, 151.2712, 147.1542, 147.1035, 146.9681, 150.1486, 170.5221]","['Southwest Australian Shelf', 'Northeast Australian Shelf', 'Eastern Coral Triangle', 'Eastern Coral Triangle', 'Eastern Coral Triangle', 'Eastern Coral Triangle', 'Southern New Zealand']","[0.0, 190.70151836691747, 127.82494105027114, 61.42128680375529, 78.42212541969899, 3.5242899598043405, 415.56869093426496]","[np.float64(103.34109971266112), 84.37144637205463, 14.990200030254666, np.float64(21.202790266197468), np.float64(31.39132048028163), np.float64(12.547924714161223), 0.0]",47.7212,1041.9665,PORT CHALMERS
syn_06825,3,Bulker,37534.0,7,"['NAPA NAPA', 'MOTUKEA ISLAND', 'LAE', 'HONIARA', 'LUGANVILLE', 'VILA', 'TAURANGA']","['Papua New Guinea', 'Papua New Guinea', 'Papua New Guinea', 'Solomon Islands', 'Vanuatu', 'Vanuatu', 'New Zealand']","[-9.5056, -9.4328, -6.8146, -9.4274, -15.515, -17.754, -37.6444]","[147.1542, 147.1035, 146.9681, 159.9603, 167.1867, 168.3044, 176.1819]","['Eastern Coral Triangle', 'Eastern Coral Triangle', 'Eastern Coral Triangle', 'Eastern Coral Triangle', 'Tropical Southwestern Pacific', 'Tropical Southwestern Pacific', 'Northern New Zealand']","[0.0, 43.34223456778537, 115.30492407166219, 111.27020804160433, 97.77978052296876, 56.68787822971205, 171.02773857259697]","[86.33478127276977, np.float64(9.857174823292493), np.float64(33.1221147494208), np.float64(34.99523642418394), np.float64(13.884993825433366), np.float64(13.38213200455081), 0.0]",32.7912,700.6544,TAURANGA
syn_06826,3,Bulker,37743.0,7,"['HEDLAND', 'SURABAYA', 'GRESIK, JAVA', 'SURABAYA', 'HAY POINT', 'MACKAY', 'NEW PLYMOUTH']","['Australia', 'Indonesia', 'Indonesia', 'Indonesia', 'Australia', 'Australia', 'New Zealand']","[-20.0977, -6.8484, -7.1978, -6.8484, -21.1629, -21.1059, -39.0577]","[118.5382, 112.7851, 112.7238, 112.7851, 149.3474, 149.2318, 174.0346]","['Northwest Australian Shelf', 'Sunda Shelf', 'Sunda Shelf', 'Sunda Shelf', 'Northeast Australian Shelf', 'Northeast Australian Shelf', 'Southern New Zealand']","[0.0, 108.08035287536349, 57.032782915682496, 44.86346308908406, 286.6967825660155, 49.569899001348624, 167.87456401231316]","[35.21369466923345, 117.399393170563, 43.541975355420135, 43.686878647349666, 51.67176515492442, 54.88616637615534, 0.0]",44.1882,1025.304,NEW PLYMOUTH
syn_06827,3,Other,4000.0,5,"['BRISBANE', 'LAUTOKA', 'SUVA', 'VILA', 'TAURANGA']","['Australia', 'Fiji', 'Fiji', 'Vanuatu', 'New Zealand']","[-27.3765, -17.6036, -18.1339, -17.754, -37.6444]","[153.1665, 177.4387, 178.4235, 168.3044, 176.1819]","['East Central Australian Shelf', 'Tropical Southwestern Pacific', 'Tropical Southwestern Pacific', 'Tropical Southwestern Pacific', 'Northern New Zealand']","[0.0, 129.97953365329656, 7.410437665123451, 79.37319605614, 96.5478822018952]","[np.float64(50.36195117564621), np.float64(40.36828499063815), np.float64(31.959941228089), np.float64(34.183618354716174), 0.0]",19.591,419.8229,TAURANGA
syn_06828,3,RoRo,17339.0,7,"['GLADSTONE', 'MOTUKEA ISLAND', 'LAE', 'KIMBE', 'RABAUL', 'HONIARA', 'TAURANGA']","['Australia', 'Papua New Guinea', 'Papua New Guinea', 'Papua New Guinea', 'Papua New Guinea', 'Solomon Islands', 'New Zealand']","[-23.8351, -9.4328, -6.8146, -5.5497, -4.2033, -9.4274, -37.6444]","[151.2712, 147.1035, 146.9681, 150.1486, 152.1667, 159.9603, 176.1819]","['Northeast Australian Shelf', 'Eastern Coral Triangle', 'Eastern Coral Triangle', 'Eastern Coral Triangle', 'Eastern Coral Triangle', 'Eastern Coral Triangle', 'Northern New Zealand']","[0.0, 185.59006223157002, 63.745445363028665, 3.916333885071137, 50.431630552775296, 77.15791603377996, 146.47837310499676]","[53.81148416781238, np.float64(65.82303483401026), np.float64(32.02912146291281), np.float64(13.036829855441049), 75.0050335858633, np.float64(15.822905083054975), 0.0]",32.6187,729.0367,TAURANGA
syn_06829,3,General Cargo,37711.0,6,"['FUNAFUTI', 'NANUMANGA', 'NANUMEA', 'NIUTAO', 'FUNAFUTI', 'GISBORNE']","['Tuvalu', 'Tuvalu', 'Tuvalu', 'Tuvalu', 'Tuvalu', 'New Zealand']","[-8.5032, -6.2821, -5.6755, -6.1016, -8.5032, -38.6751]","[179.1946, 176.3086, 176.1033, 177.3293, 179.1946, 178.0221]","['Marshall, Gilbert and Ellis Islands', 'Marshall, Gilbert and Ellis Islands', 'Marshall, Gilbert and Ellis Islands', 'Marshall, Gilbert and Ellis Islands', 'Marshall, Gilbert and Ellis Islands', 'Northern New Zealand']","[0.0, 27.069695209317324, 68.64083375638879, 5.4943888805828, 58.128545422582484, 214.93970449760053]","[33.127495304356266, 34.31803709235942, 17.4285467009752, 31.954448680258018, 7.563936154224968, 0.0]",20.7777,465.5381,GISBORNE
syn_06830,3,General Cargo,9793.0,6,"['BUNBURY', 'THEVENARD', 'BRISBANE', 'KEMBLA', 'MELBOURNE', 'AUCKLAND']","['Australia', 'Australia', 'Australia', 'Australia', 'Australia', 'New Zealand']","[-33.3243, -32.1493, -27.3765, -34.4537, -37.844, -36.8402]","[115.6615, 133.6409, 153.1665, 150.8864, 144.905, 174.7721]","['Southwest Australian Shelf', 'Southwest Australian Shelf', 'East Central Australian Shelf', 'East Central Australian Shelf', 'Southeast Australian Shelf', 'Northern New Zealand']","[0.0, 117.09583301120877, 204.00462206907739, 60.625265584863286, 47.83328486331532, 79.41234108379172]","[23.169489981577467, 36.88896933476713, np.float64(72.5007599767584), np.float64(89.92199587952449), np.float64(36.35627055559285), 0.0]",31.992,744.6393,AUCKLAND
syn_06831,3,Bulker,36833.0,7,"['TOWNSVILLE', 'NAPA NAPA', 'MOTUKEA ISLAND', 'LAE', 'KIMBE', 'RABAUL', 'NEW PLYMOUTH']","['Australia', 'Papua New Guinea', 'Papua New Guinea', 'Papua New Guinea', 'Papua New Guinea', 'Papua New Guinea', 'New Zealand']","[-19.0942, -9.5056, -9.4328, -6.8146, -5.5497, -4.2033, -39.0577]","[146.9491, 147.1542, 147.1035, 146.9681, 150.1486, 152.1667, 174.0346]","['Northeast Australian Shelf', 'Eastern Coral Triangle', 'Eastern Coral Triangle', 'Eastern Coral Triangle', 'Eastern Coral Triangle', 'Eastern Coral Triangle', 'Southern New Zealand']","[0.0, 157.1108568817257, 46.163697761991884, 65.91839515128311, 6.738065806955906, 32.016443623840146, 291.4945351986642]","[30.95767956809338, 114.63678153969087, np.float64(16.582561774697126), np.float64(87.74585093337471), np.float64(10.137636547864897), 126.70616922504603, 0.0]",41.092,955.251,NEW PLYMOUTH
syn_06832,3,Container,22968.0,6,"['TAROONA', 'HOBART', 'ADELAIDE', 'GEELONG', 'TAROONA', 'TAURANGA']","['Australia', 'Australia', 'Australia', 'Australia', 'Australia', 'New Zealand']","[-42.938, -42.8304, -34.8169, -38.096, -42.938, -37.6444]","[147.3863, 147.3195, 138.2816, 144.3819, 147.3863, 176.1819]","['Southeast Australian Shelf', 'Southeast Australian Shelf', 'Southwest Australian Shelf', 'Southeast Australian Shelf', 'Southeast Australian Shelf', 'Northern New Zealand']","[0.0, 72.83747416474526, 76.38258315971234, 51.48281792136512, 43.407121777274575, 120.79614390472356]","[77.2004892361694, 15.884891410597067, np.float64(8.84630771118292), np.float64(53.68894344862654), 14.841018412390262, 0.0]",22.307,458.1673,TAURANGA
syn_06833,3,RoRo,18836.0,6,"['TOWNSVILLE', 'BRISBANE', 'BURNIE', 'GEELONG', 'ADELAIDE', 'NAPIER']","['Australia', 'Australia', 'Australia', 'Australia', 'Australia', 'New Zealand']","[-19.0942, -27.3765, -41.0534, -38.096, -34.8169, -39.4759]","[146.9491, 153.1665, 145.9108, 144.3819, 138.2816, 176.9184]","['Northeast Australian Shelf', 'East Central Australian Shelf', 'Southeast Australian Shelf', 'Southeast Australian Shelf', 'Southwest Australian Shelf', 'Southern New Zealand']","[0.0, 50.960873584553546, 87.06409191330901, 7.367828287323876, 30.084094029748737, 390.9409945762103]","[13.306155440384348, np.float64(81.67923933662702), 45.44513878118954, np.float64(119.21728052925133), np.float64(100.65817463791045), 0.0]",38.6135,913.4177,NAPIER
syn_06834,3,Bulker,39758.0,5,"['BRISBANE', 'LAE', 'MOTUKEA ISLAND', 'GLADSTONE', 'NAPIER']","['Australia', 'Papua New Guinea', 'Papua New Guinea', 'Australia', 'New Zealand']","[-27.3765, -6.8146, -9.4328, -23.8351, -39.4759]","[153.1665, 146.9681, 147.1035, 151.2712, 176.9184]","['East Central Australian Shelf', 'Eastern Coral Triangle', 'Eastern Coral Triangle', 'Northeast Australian Shelf', 'Southern New Zealand']","[0.0, 132.88349193360196, 58.409829905121946, 165.76773929207812, 212.88421656663044]","[np.float64(130.01384522579863), np.float64(94.1036383390625), np.float64(21.937616165145144), 81.0654722699898, 0.0]",37.3777,767.052,NAPIER
syn_06835,3,Tanker,12707.0,7,"['BRISBANE', 'KEMBLA', 'MELBOURNE', 'ADELAIDE', 'MELBOURNE', 'GEELONG', 'LYTTELTON']","['Australia', 'Australia', 'Australia', 'Australia', 'Australia', 'Australia', 'New Zealand']","[-27.3765, -34.4537, -37.844, -34.8169, -37.844, -38.096, -43.606]","[153.1665, 150.8864, 144.905, 138.2816, 144.905, 144.3819, 172.7213]","['East Central Australian Shelf', 'East Central Australian Shelf', 'Southeast Australian Shelf', 'Southwest Australian Shelf', 'Southeast Australian Shelf', 'Southeast Australian Shelf', 'Southern New Zealand']","[0.0, 39.680475061451055, 80.60263106426565, 29.8918681845344, 37.79871601434875, 62.63766209516427, 111.93402840766353]","[np.float64(78.17608928421095), np.float64(68.7625455968041), np.float64(41.62932997934321), np.float64(70.00406156306994), np.float64(42.92953463429171), np.float64(26.590608483812662), 0.0]",28.7766,612.4615,LYTTELTON
syn_06836,3,Bulker,28240.0,7,"['MOTUKEA ISLAND', 'LAE', 'KIMBE', 'RABAUL', 'HONIARA', 'LUGANVILLE', 'AUCKLAND']","['Papua New Guinea', 'Papua New Guinea', 'Papua New Guinea', 'Papua New Guinea', 'Solomon Islands', 'Vanuatu', 'New Zealand']","[-9.4328, -6.8146, -5.5497, -4.2033, -9.4274, -15.515, -36.8402]","[147.1035, 146.9681, 150.1486, 152.1667, 159.9603, 167.1867, 174.7721]","['Eastern Coral Triangle', 'Eastern Coral Triangle', 'Eastern Coral Triangle', 'Eastern Coral Triangle', 'Eastern Coral Triangle', 'Tropical Southwestern Pacific', 'Northern New Zealand']","[0.0, 81.07713235147746, 4.308374552427759, 47.8926261532004, 61.986271702854836, 65.4337794141509, 152.74048535972244]","[np.float64(52.93986765990208), np.float64(83.22666244073181), np.float64(7.366464777462378), 19.313267253803666, np.float64(41.81284244640046), np.float64(84.79394626717202), 0.0]",29.2872,649.9519,AUCKLAND
syn_06837,3,General Cargo,40527.0,7,"['DURBAN', 'FREMANTLE', 'MELBOURNE', 'KEMBLA', 'WHYALLA', 'MELBOURNE', 'GISBORNE']","['South Africa', 'Australia', 'Australia', 'Australia', 'Australia', 'Australia', 'New Zealand']","[-29.8669, -32.051, -37.844, -34.4537, -33.0139, -37.844, -38.6751]","[31.0333, 115.7393, 144.905, 150.8864, 137.5918, 144.905, 178.0221]","['Agulhas', 'Southwest Australian Shelf', 'Southeast Australian Shelf', 'East Central Australian Shelf', 'Southwest Australian Shelf', 'Southeast Australian Shelf', 'Northern New Zealand']","[0.0, 453.302086766372, 151.30641318733583, 88.35524640573799, 56.00848658806583, 27.864454334666892, 83.74364707928736]","[96.08359241052169, 14.250654866357003, np.float64(38.814211180450535), np.float64(98.69908625248647), 11.863397154672944, np.float64(81.6814122268027), 0.0]",50.0822,1105.8891,GISBORNE
syn_06838,3,Bulker,34387.0,5,"['NAPA NAPA', 'MOTUKEA ISLAND', 'LAE', 'HONIARA', 'AUCKLAND']","['Papua New Guinea', 'Papua New Guinea', 'Papua New Guinea', 'Solomon Islands', 'New Zealand']","[-9.5056, -9.4328, -6.8146, -9.4274, -36.8402]","[147.1542, 147.1035, 146.9681, 159.9603, 174.7721]","['Eastern Coral Triangle', 'Eastern Coral Triangle', 'Eastern Coral Triangle', 'Eastern Coral Triangle', 'Northern New Zealand']","[0.0, 69.23521866838513, 136.5583068229042, 63.65355966145401, 195.7360574653996]","[49.301218327593745, np.float64(15.518726111932184), np.float64(46.56393640560632), np.float64(98.83227802691104), 0.0]",28.1416,626.0981,AUCKLAND
syn_06839,3,RoRo,23786.0,7,"['COWES', 'LONG ISLAND POINT', 'PRONY BAY', 'BOTANY', 'BRISBANE', 'NOUMEA', 'NELSON']","['Australia', 'Australia', 'New Caledonia', 'Australia', 'Australia', 'New Caledonia', 'New Zealand']","[-38.4372, -38.2983, -22.3524, -33.9682, -27.3765, -22.2633, -41.2611]","[145.2507, 145.2386, 166.8904, 151.2149, 153.1665, 166.4317, 173.2733]","['Southeast Australian Shelf', 'Southeast Australian Shelf', 'Tropical Southwestern Pacific', 'East Central Australian Shelf', 'East Central Australian Shelf', 'Tropical Southwestern Pacific', 'Southern New Zealand']","[0.0, 42.316744301517495, 107.84903398514383, 121.0604659903643, 25.256039199941597, 63.637735692788, 114.81903309681175]","[11.326850167839714, 48.99313577370745, 19.07014195632538, np.float64(67.35586380947484), np.float64(33.75133833296841), 38.31552873704042, 0.0]",28.9063,682.4251,NELSON
syn_06840,3,Container,13048.0,5,"['LAE', 'KIMBE', 'RABAUL', 'HONIARA', 'TAURANGA']","['Papua New Guinea', 'Papua New Guinea', 'Papua New Guinea', 'Solomon Islands', 'New Zealand']","[-6.8146, -5.5497, -4.2033, -9.4274, -37.6444]","[146.9681, 150.1486, 152.1667, 159.9603, 176.1819]","['Eastern Coral Triangle', 'Eastern Coral Triangle', 'Eastern Coral Triangle', 'Eastern Coral Triangle', 'Northern New Zealand']","[0.0, 6.179840860187983, 23.234702134578562, 41.780405417209394, 176.40445078865983]","[np.float64(18.438492208480568), np.float64(17.749062748424087), 8.032045466306904, np.float64(60.87323989392264), 0.0]",14.6955,334.2537,TAURANGA
syn_06841,3,Container,12502.0,6,"['HEDLAND', 'FREMANTLE', 'BURNIE', 'GLADSTONE', 'MACKAY', 'TAURANGA']","['Australia', 'Australia', 'Australia', 'Australia', 'Australia', 'New Zealand']","[-20.0977, -32.051, -41.0534, -23.8351, -21.1059, -37.6444]","[118.5382, 115.7393, 145.9108, 151.2712, 149.2318, 176.1819]","['Northwest Australian Shelf', 'Southwest Australian Shelf', 'Southeast Australian Shelf', 'Northeast Australian Shelf', 'Northeast Australian Shelf', 'Northern New Zealand']","[0.0, 70.05712928881452, 162.16774837873962, 57.58255356689595, 21.344117841664627, 245.32485162738274]","[45.400684030467296, 8.10878240710911, 16.652554870884956, 30.415289324862727, 28.202711667977287, 0.0]",28.5524,639.8557,TAURANGA
syn_06842,3,General Cargo,33738.0,7,"['NAPA NAPA', 'MOTUKEA ISLAND', 'LAE', 'KIMBE', 'RABAUL', 'HONIARA', 'TAURANGA']","['Papua New Guinea', 'Papua New Guinea', 'Papua New Guinea', 'Papua New Guinea', 'Papua New Guinea', 'Solomon Islands', 'New Zealand']","[-9.5056, -9.4328, -6.8146, -5.5497, -4.2033, -9.4274, -37.6444]","[147.1542, 147.1035, 146.9681, 150.1486, 152.1667, 159.9603, 176.1819]","['Eastern Coral Triangle', 'Eastern Coral Triangle', 'Eastern Coral Triangle', 'Eastern Coral Triangle', 'Eastern Coral Triangle', 'Eastern Coral Triangle', 'Northern New Zealand']","[0.0, 27.304670191540207, 123.71352274346312, 1.9988352925212685, 35.38463879335687, 103.75912617097286, 93.45164401180183]","[26.93537242765702, np.float64(13.884127635197782), np.float64(50.349739461315), np.float64(10.618363433169257), 81.96575986570218, np.float64(12.877519091800323), 0.0]",24.2601,555.3079,TAURANGA
syn_06843,3,Bulker,42446.0,6,"['BRISBANE', 'GEELONG', 'DEVONPORT', 'PORTLAND', 'BLUESCOPE', 'NELSON']","['Australia', 'Australia', 'Australia', 'Australia', 'Australia', 'New Zealand']","[-27.3765, -38.096, -41.1873, -38.32, -38.291, -41.2611]","[153.1665, 144.3819, 146.3638, 141.7092, 145.2292, 173.2733]","['East Central Australian Shelf', 'Southeast Australian Shelf', 'Southeast Australian Shelf', 'Southeast Australian Shelf', 'Southeast Australian Shelf', 'Southern New Zealand']","[0.0, 164.62644896931707, 8.917349130684315, 36.848148118908945, 18.496622741911313, 205.49967492345831]","[np.float64(95.07750597924269), np.float64(66.26708450947528), 54.96658018072062, 66.40122664716587, 123.21865122410935, 0.0]",35.0133,745.2418,NELSON
